bill_id,retailer_name,order_date,email,product,product_category,quantity,price,payment_method,commission,payment_terms,final_price,payment_status,billing_address,promotion
1074529677,Edvard,09/02/2024,efishleykr@xinhuanet.com,olive oil,oil,12,2640,cash,2%,100%,2508,paid,4524 Kipling Road,false
4508352014,Ursuline,15/01/2024,ubichardks@cbc.ca,palm oil,oil,17,2040,PayPal,1%,90%,1978.8,pending,65316 Packers Terrace,true
3525397526,Sadye,03/05/2024,smathiskt@jigsy.com,Sunflower oil,oil,9,1350,Gpay,1%,10%,1215,pending,3 Anhalt Court,true
6807537247,Michelina,03/03/2024,mnovicku@tripadvisor.com,olive oil,oil,6,1320,PayPal,1%,50%,1306.8,pending,0 Veith Junction,true
6860757930,Karry,15/04/2024,kdrengkv@plala.or.jp,coconut oil,oil,4,800,credit card,2%,100%,760,paid,15825 Johnson Crossing,true
4345354315,Raychel,12/02/2024,rblibenkw@noaa.gov,mustard oil,oil,1,160,PayPal,0.9%,100%,152,paid,357 Mariners Cove Court,false
9086429955,Caressa,18/03/2024,ckristofferssonkx@webeden.co.uk,mustard oil,oil,3,480,debit card,2%,80%,470.4,pending,00683 Sherman Point,false
0182399850,Alister,13/02/2024,awaisky@columbia.edu,coconut oil,oil,2,400,Gpay,0.9%,50%,396,pending,2 South Terrace,false
5208703475,Stefanie,16/02/2024,snairnskz@hc360.com,Sunflower oil,oil,21,3150,credit card,1%,100%,2992.5,paid,08572 Kingsford Junction,false
5497683762,Kaiser,09/04/2024,kcastletonl0@nbcnews.com,Sunflower oil,oil,9,1350,debit card,1%,100%,1282.5,paid,289 3rd Center,false
2523419920,Donna,06/02/2024,dayscoughl1@epa.gov,coconut oil,oil,14,2800,Gpay,1%,90%,2716,pending,229 Moose Park,false
7479818890,Maryjo,14/03/2024,mcartmell2@ucla.edu,Sunflower oil,oil,11,1650,credit card,2%,80%,1617,pending,37022 Milwaukee Terrace,true
3166709142,Claudell,03/04/2024,cthrelfalll3@google.fr,olive oil,oil,23,5060,PayPal,2%,90%,4908.2,pending,816 Fairfield Street,true
8531284147,Pascale,03/05/2024,pduffittl4@flickr.com,coconut oil,oil,9,1800,PayPal,0.9%,100%,1710,paid,538 Carpenter Alley,true
8522828717,Nicholle,10/04/2024,ncaylel5@clickbank.net,olive oil,oil,24,5280,credit card,1%,50%,5227.2,pending,169 Sachtjen Crossing,false
7844490055,Patton,11/02/2024,pfurseyl6@wisc.edu,mustard oil,oil,2,320,debit card,1%,100%,304,paid,58097 Redwing Way,true
3166453547,Yule,18/04/2024,ydarrigol7@abc.net.au,coconut oil,oil,5,1000,credit card,0.9%,90%,970,pending,0 Maywood Center,true
9413124523,Valenka,25/02/2024,vshreevesl8@weibo.com,mustard oil,oil,10,1600,cash,2%,50%,1584,pending,12 Memorial Court,false
2961621372,Nadya,28/04/2024,nroylancel9@deliciousdays.com,Sunflower oil,oil,11,1650,cash,2%,80%,1617,pending,5802 Crowley Center,false
4324212007,Kinny,12/01/2024,ktenantla@earthlink.net,mustard oil,oil,4,640,PayPal,0.9%,80%,627.2,pending,10 Welch Road,false
6332065540,Josefa,21/04/2024,jdemkolb@ovh.net,mustard oil,oil,11,1760,debit card,2%,50%,1742.4,pending,59843 Almo Way,false
4578595579,Loutitia,23/01/2024,ltarbettlc@ustream.tv,palm oil,oil,22,2640,debit card,0.9%,80%,2587.2,pending,026 Ridgeway Plaza,false
8027332281,Gaven,05/03/2024,glanfareld@rakuten.co.jp,Sunflower oil,oil,15,2250,debit card,2%,90%,2182.5,pending,0904 Sage Court,false
5144927688,Rubin,17/03/2024,rbogle@wikipedia.org,coconut oil,oil,25,5000,debit card,0.9%,100%,4750,paid,781 Kings Way,false
4249750086,Felicity,29/02/2024,fcossticklf@samsung.com,coconut oil,oil,9,1800,cash,1%,50%,1782,pending,7 Fordem Lane,false
7269126879,Jo-ann,01/04/2024,jforsdykelg@e-recht24.de,coconut oil,oil,11,2200,debit card,0.9%,100%,2090,paid,1245 Brown Avenue,true
3612658573,Jarrod,13/01/2024,jlascelleslh@walmart.com,Sunflower oil,oil,9,1350,PayPal,2%,100%,1282.5,paid,85 Waxwing Place,false
5823983727,Allina,07/03/2024,acobbaldli@netlog.com,mustard oil,oil,1,160,PayPal,1%,100%,152,paid,92 Porter Junction,true
7216915003,Lora,19/01/2024,ldittlj@nhs.uk,mustard oil,oil,18,2880,cash,0.9%,50%,2851.2,pending,590 Lerdahl Junction,false
0893186392,Bendicty,19/01/2024,bconradielk@globo.com,mustard oil,oil,20,3200,debit card,2%,90%,3104,pending,2 Mesta Way,true
9674485317,Ashlie,07/02/2024,aromushkinll@google.pl,mustard oil,oil,3,480,credit card,1%,50%,475.2,pending,9007 Clarendon Hill,false
0823086801,Ardella,25/03/2024,amclarenlm@dell.com,mustard oil,oil,10,1600,credit card,2%,90%,1552,pending,47 Sunbrook Street,false
9947261379,Clarita,02/05/2024,chassallln@scribd.com,palm oil,oil,12,1440,PayPal,0.9%,90%,1396.8,pending,4 Little Fleur Plaza,true
4883361454,Montague,30/01/2024,mreinbachlo@tinyurl.com,Sunflower oil,oil,10,1500,credit card,1%,100%,1425,paid,322 Dorton Lane,true
9227791922,Angil,25/03/2024,aschrinellp@economist.com,mustard oil,oil,19,3040,debit card,2%,90%,2948.8,pending,9 Bellgrove Park,true
5152153408,Powell,06/04/2024,polunnylq@hexun.com,olive oil,oil,16,3520,debit card,1%,80%,3449.6,pending,546 Old Gate Pass,false
4722402302,Claire,29/02/2024,cpatemorelr@globo.com,Sunflower oil,oil,12,1800,PayPal,0.9%,90%,1746,pending,05 Parkside Alley,true
1666402613,Faulkner,05/01/2024,fthurbornls@fc2.com,palm oil,oil,1,120,credit card,1%,50%,118.8,pending,0 Butterfield Pass,true
8008887877,Suzann,19/02/2024,srigmondlt@hud.gov,coconut oil,oil,25,5000,debit card,1%,50%,4950,pending,8 Hagan Trail,false
4943435297,Nikola,01/04/2024,ndaverslu@wp.com,palm oil,oil,13,1560,Gpay,0.9%,90%,1513.2,pending,563 Hauk Drive,false
7938353485,Reube,23/02/2024,rgoginlv@cbslocal.com,mustard oil,oil,13,2080,cash,2%,10%,1872,pending,70755 Aberg Parkway,true
1906479755,Kattie,06/02/2024,kfawlteylw@altervista.org,olive oil,oil,16,3520,cash,1%,80%,3449.6,pending,388 Shasta Terrace,false
4732296858,Steffen,05/02/2024,smidgelylx@1und1.de,palm oil,oil,24,2880,credit card,1%,90%,2793.6,pending,2 5th Parkway,false
8943517475,Clo,14/02/2024,cgillaspyly@npr.org,olive oil,oil,4,880,PayPal,2%,90%,853.6,pending,090 Chinook Junction,false
8847097304,Jessamyn,25/03/2024,jwinscomblz@chronoengine.com,palm oil,oil,5,600,PayPal,0.9%,100%,570,paid,1956 Birchwood Drive,true
4140718617,Merry,13/03/2024,mfoxm0@dell.com,mustard oil,oil,24,3840,debit card,1%,80%,3763.2,pending,3 2nd Junction,false
5295638332,Alaine,28/02/2024,ahadwinm1@hostgator.com,mustard oil,oil,3,480,cash,1%,50%,475.2,pending,6 Oriole Hill,true
4793761690,Web,04/02/2024,wpoundfordm2@fotki.com,coconut oil,oil,23,4600,PayPal,0.9%,90%,4462,pending,6 Nevada Drive,false
2522602896,Ogdan,26/02/2024,otootalm3@sohu.com,palm oil,oil,3,360,credit card,2%,100%,342,paid,547 School Pass,false
6940378200,Franchot,29/01/2024,fraddenm4@wsj.com,palm oil,oil,25,3000,cash,2%,10%,2700,pending,9000 Northview Park,false
8571199515,Lek,05/04/2024,ltreslovem5@cnn.com,palm oil,oil,12,1440,Gpay,0.9%,100%,1368,paid,4 Straubel Road,true
7869542725,Timmie,08/03/2024,tstaileym6@dell.com,mustard oil,oil,17,2720,Gpay,0.9%,50%,2692.8,pending,07 Pennsylvania Court,true
3927266450,Nealon,09/02/2024,nlucianm7@cbsnews.com,olive oil,oil,9,1980,credit card,1%,10%,1782,pending,6 Manufacturers Lane,false
7077672689,Sharona,03/03/2024,sfilyashinm8@vimeo.com,mustard oil,oil,13,2080,credit card,2%,10%,1872,pending,68793 Ridgeway Center,false
3292980747,Gael,15/03/2024,gwaterhowsem9@deliciousdays.com,coconut oil,oil,7,1400,PayPal,2%,50%,1386,pending,30734 Morningstar Point,true
6278420783,Candace,04/04/2024,cvassmanma@dell.com,Sunflower oil,oil,15,2250,PayPal,1%,100%,2137.5,paid,912 Sachtjen Alley,true
7620063536,Sephira,09/04/2024,slangshawmb@123-reg.co.uk,palm oil,oil,9,1080,debit card,1%,80%,1058.4,pending,577 Saint Paul Terrace,false
1755622635,Millicent,08/01/2024,mchaineymc@wix.com,Sunflower oil,oil,25,3750,Gpay,0.9%,100%,3562.5,paid,8267 Sunbrook Road,false
4322677967,Mitchael,30/03/2024,mgawkrogemd@ning.com,mustard oil,oil,2,320,debit card,0.9%,10%,288,pending,5 Truax Lane,false
4766929993,Jewel,25/04/2024,jdiamentme@skype.com,mustard oil,oil,11,1760,credit card,2%,90%,1707.2,pending,4908 Maywood Pass,true
0675259819,Dolly,21/04/2024,dpaulotmf@cafepress.com,mustard oil,oil,4,640,PayPal,1%,50%,633.6,pending,82 Grim Plaza,false
5016201099,Hube,02/05/2024,hsevernmg@apple.com,Sunflower oil,oil,22,3300,cash,2%,100%,3135,paid,9 Burning Wood Alley,false
8214734789,Noah,02/04/2024,nvedenisovmh@shareasale.com,coconut oil,oil,8,1600,cash,0.9%,100%,1520,paid,60597 Delaware Park,false
0671347462,Corney,28/01/2024,cthomsmi@constantcontact.com,coconut oil,oil,3,600,credit card,2%,10%,540,pending,44988 6th Road,false
4290929486,Enoch,15/03/2024,emcnabmj@elegantthemes.com,coconut oil,oil,21,4200,credit card,0.9%,50%,4158,pending,1242 Montana Trail,true
1167021843,Katie,19/04/2024,kegarmk@techcrunch.com,palm oil,oil,24,2880,debit card,1%,50%,2851.2,pending,652 Shasta Hill,true
6747287754,Rosabelle,18/01/2024,rmuzzulloml@blogs.com,mustard oil,oil,21,3360,credit card,2%,90%,3259.2,pending,4 Sunnyside Alley,false
9745833738,Fallon,04/04/2024,fdurdenmm@prnewswire.com,mustard oil,oil,14,2240,credit card,2%,100%,2128,paid,35738 Maple Point,false
6713294553,Myrtia,15/01/2024,mpostancemn@springer.com,Sunflower oil,oil,3,450,debit card,1%,90%,436.5,pending,196 Rowland Avenue,true
9730391483,Harriott,21/02/2024,hgiabuccimo@geocities.com,coconut oil,oil,13,2600,cash,0.9%,50%,2574,pending,7307 Schlimgen Trail,false
9157702705,Verne,10/01/2024,vthurbornmp@angelfire.com,coconut oil,oil,21,4200,PayPal,0.9%,10%,3780,pending,9554 Kipling Place,true
2718397985,Cammy,21/04/2024,cmartenmq@unesco.org,olive oil,oil,8,1760,cash,2%,50%,1742.4,pending,409 Katie Park,true
1658241436,Carma,03/05/2024,cfostonmr@tinyurl.com,Sunflower oil,oil,12,1800,PayPal,2%,10%,1620,pending,7 Debs Avenue,true
3995778372,Rosmunda,24/02/2024,rshovelbottomms@nyu.edu,Sunflower oil,oil,11,1650,credit card,1%,90%,1600.5,pending,88 Declaration Parkway,false
5733890010,Martin,20/01/2024,mverrellmt@e-recht24.de,Sunflower oil,oil,18,2700,debit card,0.9%,80%,2646,pending,50503 Bobwhite Parkway,false
6743885371,Nikita,05/04/2024,nyashanovmu@google.com.br,palm oil,oil,20,2400,cash,0.9%,10%,2160,pending,6740 Gulseth Parkway,false
7559769489,Ofilia,16/04/2024,obiesterfeldmv@mlb.com,coconut oil,oil,4,800,Gpay,1%,10%,720,pending,3 Manitowish Center,true
6419176026,Lefty,29/01/2024,lmerfinmw@marriott.com,olive oil,oil,5,1100,PayPal,2%,50%,1089,pending,769 Northport Point,false
2442161842,Walther,13/01/2024,wdewanemx@51.la,palm oil,oil,22,2640,PayPal,0.9%,50%,2613.6,pending,32 Swallow Center,false
6238232587,Danit,23/04/2024,dmarthenmy@paypal.com,olive oil,oil,18,3960,PayPal,0.9%,80%,3880.8,pending,48 Westend Way,false
0232283842,Alexei,07/03/2024,asherwinmz@scribd.com,coconut oil,oil,6,1200,debit card,2%,100%,1140,paid,76310 Emmet Place,false
5968223987,Hally,06/02/2024,hschruyern0@comsenz.com,mustard oil,oil,17,2720,Gpay,1%,90%,2638.4,pending,428 Dawn Parkway,false
3132776734,Tracee,15/02/2024,twoodheadn1@pinterest.com,mustard oil,oil,13,2080,debit card,1%,90%,2017.6,pending,6309 Mendota Trail,true
0953506797,Lisette,23/03/2024,lyoulln2@slideshare.net,coconut oil,oil,17,3400,debit card,2%,10%,3060,pending,614 Bultman Trail,false
9074640850,Hilario,19/04/2024,hhayn3@booking.com,coconut oil,oil,23,4600,Gpay,0.9%,50%,4554,pending,96 Doe Crossing Trail,true
3776649666,Hesther,25/02/2024,hchessn4@msu.edu,Sunflower oil,oil,8,1200,debit card,1%,50%,1188,pending,1 Utah Parkway,true
9583739472,Leroi,16/03/2024,lroscampn5@statcounter.com,olive oil,oil,16,3520,debit card,1%,90%,3414.4,pending,6 Fairview Pass,false
8759024437,Iormina,05/03/2024,iledgardn6@storify.com,Sunflower oil,oil,21,3150,cash,2%,100%,2992.5,paid,52 Summit Road,true
7582081633,Costanza,10/01/2024,cjarrelln7@pen.io,Sunflower oil,oil,21,3150,PayPal,2%,100%,2992.5,paid,3044 Fallview Lane,false
5139198339,Dorise,14/04/2024,dpostinsn8@jugem.jp,Sunflower oil,oil,17,2550,credit card,0.9%,100%,2422.5,paid,7 Acker Circle,false
2314301811,Kacie,21/02/2024,kkendern9@boston.com,Sunflower oil,oil,9,1350,PayPal,1%,90%,1309.5,pending,70863 Glendale Terrace,false
2986024122,Robinet,06/01/2024,rwinterbornena@comsenz.com,mustard oil,oil,18,2880,PayPal,1%,100%,2736,paid,83639 Pepper Wood Parkway,true
7754537028,Patten,13/02/2024,pgrinikhinnb@youtu.be,olive oil,oil,4,880,PayPal,0.9%,50%,871.2,pending,40334 Anthes Circle,false
5046472619,Rudolph,20/02/2024,roloinnnc@xrea.com,Sunflower oil,oil,2,300,credit card,2%,50%,297,pending,23 Lawn Junction,true
0465996175,Agnes,22/03/2024,abriddlend@exblog.jp,mustard oil,oil,25,4000,debit card,1%,100%,3800,paid,572 Mendota Crossing,true
8790135806,Raphaela,28/03/2024,rtoppasne@ask.com,olive oil,oil,22,4840,Gpay,1%,80%,4743.2,pending,09 Sauthoff Terrace,true
9754726523,Elizabeth,20/02/2024,eschwandermannnf@digg.com,mustard oil,oil,7,1120,debit card,0.9%,80%,1097.6,pending,180 Vernon Lane,false
9785162737,Marnie,01/03/2024,mbillisonng@scribd.com,Sunflower oil,oil,21,3150,debit card,1%,100%,2992.5,paid,7 Dakota Center,false
1574151347,Linnie,24/04/2024,lclissettnh@bing.com,Sunflower oil,oil,17,2550,credit card,2%,10%,2295,pending,5 Mariners Cove Park,true
9850794232,Domenic,12/04/2024,dkearsni@nih.gov,Sunflower oil,oil,1,150,PayPal,1%,100%,142.5,paid,95 Fremont Crossing,false
2517300844,Westbrooke,07/02/2024,wdabneynj@godaddy.com,Sunflower oil,oil,14,2100,cash,0.9%,100%,1995,paid,32245 Mayfield Point,true
8067753393,Onofredo,29/01/2024,omanskenk@shareasale.com,palm oil,oil,1,120,cash,0.9%,90%,116.4,pending,6 Swallow Junction,true
5842581132,Kilian,10/04/2024,kfogtnl@narod.ru,mustard oil,oil,4,640,cash,2%,80%,627.2,pending,264 Elgar Parkway,true
1487145586,Gina,10/04/2024,gkennynm@digg.com,mustard oil,oil,25,4000,Gpay,0.9%,10%,3600,pending,94 Cherokee Court,true
7390736089,Kristel,29/04/2024,ksonnernn@seesaa.net,mustard oil,oil,12,1920,cash,0.9%,80%,1881.6,pending,02 Garrison Avenue,true
3017630269,Hermann,29/03/2024,hderringtonno@prlog.org,olive oil,oil,11,2420,PayPal,0.9%,90%,2347.4,pending,0 Ryan Trail,true
3774883254,Clari,20/04/2024,ccollissnp@cbc.ca,Sunflower oil,oil,22,3300,PayPal,0.9%,90%,3201,pending,713 Brown Alley,true
2927014280,Darrin,12/02/2024,dgutchnq@spotify.com,coconut oil,oil,14,2800,debit card,2%,50%,2772,pending,9724 Toban Crossing,true
2091066753,Elyn,11/02/2024,emckenzienr@soundcloud.com,palm oil,oil,21,2520,cash,2%,100%,2394,paid,214 Becker Terrace,true
4736126752,Irv,17/02/2024,idressellns@npr.org,mustard oil,oil,1,160,PayPal,2%,90%,155.2,pending,22433 Shelley Hill,true
8296712318,Monica,16/02/2024,mwadgent@xrea.com,palm oil,oil,17,2040,cash,2%,100%,1938,paid,972 Elmside Way,false
0068787626,Eldin,11/04/2024,ebuckamnu@yelp.com,mustard oil,oil,20,3200,cash,2%,50%,3168,pending,7 Eagan Street,true
9996385027,Pacorro,21/02/2024,ptrenamannv@huffingtonpost.com,Sunflower oil,oil,2,300,Gpay,1%,10%,270,pending,0 Carioca Park,false
5143201845,Felice,01/05/2024,fbraimnw@mysql.com,Sunflower oil,oil,20,3000,debit card,1%,10%,2700,pending,94781 Waywood Road,true
0356902331,Devon,11/02/2024,dkingnx@house.gov,coconut oil,oil,25,5000,Gpay,1%,100%,4750,paid,2 Spaight Place,true
5016383030,Otho,22/04/2024,owakemanny@europa.eu,coconut oil,oil,11,2200,credit card,0.9%,10%,1980,pending,3 Stang Center,true
0337142475,Levy,09/01/2024,ldoughtynz@gravatar.com,olive oil,oil,9,1980,debit card,2%,100%,1881,paid,06153 Jenna Point,true
9311700673,Lacie,17/04/2024,lvasyukovo0@hostgator.com,Sunflower oil,oil,1,150,credit card,0.9%,50%,148.5,pending,24125 Petterle Hill,false
1211615464,Ronny,14/01/2024,rmonnoyero1@typepad.com,palm oil,oil,24,2880,Gpay,0.9%,90%,2793.6,pending,87 Vidon Circle,true
7319240920,Barbey,19/03/2024,bmateso2@facebook.com,Sunflower oil,oil,13,1950,cash,2%,80%,1911,pending,939 Eastwood Road,false
4627722672,Valentijn,12/04/2024,vtodo3@google.com,Sunflower oil,oil,17,2550,PayPal,1%,90%,2473.5,pending,1 Crowley Center,true
8140120219,Desirae,19/03/2024,dclewero4@gnu.org,olive oil,oil,3,660,cash,1%,100%,627,paid,74769 South Point,true
1662811861,Myrtia,03/01/2024,mhansmano5@mediafire.com,coconut oil,oil,14,2800,cash,0.9%,90%,2716,pending,12 Brown Junction,false
4831163473,Zuzana,17/03/2024,zallmeno6@histats.com,olive oil,oil,25,5500,debit card,0.9%,90%,5335,pending,467 Namekagon Center,false
6694240244,Chiquita,27/04/2024,cmcfetricho7@typepad.com,palm oil,oil,20,2400,credit card,2%,90%,2328,pending,324 Moose Road,false
3987252588,Ruben,03/01/2024,rmacneillyo8@theatlantic.com,Sunflower oil,oil,10,1500,credit card,2%,100%,1425,paid,8 Iowa Place,true
8718776256,Domeniga,11/04/2024,dkordaso9@google.fr,Sunflower oil,oil,6,900,PayPal,1%,100%,855,paid,8206 Barnett Junction,true
5447419565,Jaynell,17/04/2024,jslotoa@google.pl,mustard oil,oil,3,480,cash,1%,10%,432,pending,67 Melrose Hill,false
0818510676,Sigfrid,06/03/2024,smatskivob@bbc.co.uk,mustard oil,oil,24,3840,credit card,1%,80%,3763.2,pending,35218 Village Green Parkway,false
8103345458,Eveline,22/01/2024,evearoc@moonfruit.com,palm oil,oil,23,2760,credit card,2%,100%,2622,paid,0311 Tomscot Point,false
6121329378,Wilton,12/03/2024,wmorrowod@tamu.edu,palm oil,oil,13,1560,credit card,1%,10%,1404,pending,82 Hanover Pass,true
8405111565,Falito,19/01/2024,ftilzeyoe@instagram.com,Sunflower oil,oil,18,2700,cash,0.9%,50%,2673,pending,1823 Schurz Court,true
6927057161,Ermentrude,27/03/2024,egamblinof@ebay.co.uk,olive oil,oil,15,3300,PayPal,0.9%,80%,3234,pending,6 Evergreen Pass,true
2954082666,Alexine,28/01/2024,apaquetog@ezinearticles.com,mustard oil,oil,25,4000,Gpay,0.9%,10%,3600,pending,939 Kedzie Trail,true
7276729591,Kennie,01/02/2024,kmanifoldoh@wisc.edu,olive oil,oil,1,220,cash,2%,90%,213.4,pending,0 Summer Ridge Center,false
5119315380,Dietrich,28/03/2024,dnovellooi@upenn.edu,mustard oil,oil,25,4000,cash,2%,10%,3600,pending,7 Gale Court,false
2147369020,Katherina,06/01/2024,kpatricheoj@php.net,mustard oil,oil,9,1440,credit card,0.9%,100%,1368,paid,7315 Monica Place,true
9900789210,Massimo,23/02/2024,mmustonok@opera.com,coconut oil,oil,20,4000,debit card,2%,50%,3960,pending,3 Reinke Road,false
4549009314,Lothaire,25/02/2024,lsimysonol@mapquest.com,olive oil,oil,25,5500,credit card,0.9%,90%,5335,pending,658 Morning Lane,false
2715307608,Briant,03/05/2024,bgarrattom@theglobeandmail.com,coconut oil,oil,22,4400,credit card,1%,50%,4356,pending,773 Susan Drive,false
8849030509,Luce,03/02/2024,leadenon@com.com,palm oil,oil,10,1200,Gpay,0.9%,100%,1140,paid,22 Esch Crossing,false
4138166920,Cosetta,25/02/2024,cleasonoo@wisc.edu,coconut oil,oil,20,4000,PayPal,2%,100%,3800,paid,8607 Doe Crossing Crossing,false
0952455153,Skye,16/04/2024,sbriantop@examiner.com,coconut oil,oil,21,4200,credit card,1%,50%,4158,pending,433 Portage Place,false
8602718454,Daphne,03/05/2024,dwormelloq@furl.net,mustard oil,oil,15,2400,credit card,0.9%,10%,2160,pending,75 Mcguire Hill,true
1302108387,Nessi,02/05/2024,nkeiltyor@microsoft.com,Sunflower oil,oil,20,3000,PayPal,0.9%,50%,2970,pending,549 Havey Alley,false
6050344876,Sauveur,03/04/2024,swardelos@symantec.com,Sunflower oil,oil,21,3150,credit card,0.9%,80%,3087,pending,0490 Barby Place,true
5195248494,Obidiah,02/04/2024,orobroeot@skype.com,mustard oil,oil,15,2400,debit card,2%,100%,2280,paid,31 High Crossing Drive,true
4199041303,Mavra,19/01/2024,mcostockou@google.pl,olive oil,oil,1,220,PayPal,0.9%,90%,213.4,pending,30 Aberg Street,true
0641490348,Van,15/01/2024,vmintoov@webnode.com,mustard oil,oil,21,3360,credit card,0.9%,50%,3326.4,pending,1649 Melody Way,false
9318010508,Sidonnie,08/03/2024,sbradickow@indiatimes.com,palm oil,oil,18,2160,credit card,1%,80%,2116.8,pending,9 Dixon Terrace,true
6486341769,Stirling,01/02/2024,sheinleinox@weibo.com,olive oil,oil,3,660,credit card,1%,10%,594,pending,045 Lighthouse Bay Lane,true
5837175849,Romonda,15/01/2024,rreitenbachoy@blogs.com,coconut oil,oil,20,4000,PayPal,0.9%,100%,3800,paid,6 Muir Avenue,false
0926966693,Rudy,17/04/2024,rmontezoz@taobao.com,olive oil,oil,18,3960,PayPal,0.9%,100%,3762,paid,05096 Warner Hill,false
3537192134,Bondy,13/02/2024,btrobep0@sciencedaily.com,olive oil,oil,9,1980,credit card,2%,100%,1881,paid,58759 Stang Trail,false
2790914788,Wini,02/03/2024,wtregoningp1@wikispaces.com,coconut oil,oil,5,1000,Gpay,0.9%,100%,950,paid,2 Sachs Crossing,true
8769064962,Ekaterina,05/01/2024,ecommanderp2@furl.net,olive oil,oil,19,4180,credit card,1%,10%,3762,pending,56441 Jana Trail,false
5308307075,Giana,11/01/2024,gsignp3@prnewswire.com,coconut oil,oil,22,4400,PayPal,1%,90%,4268,pending,69990 Pepper Wood Alley,true
1368055125,Etheline,30/01/2024,ebernadotp4@delicious.com,olive oil,oil,6,1320,cash,2%,10%,1188,pending,9292 Transport Center,true
8136855781,Gwenora,02/03/2024,glittefairp5@microsoft.com,mustard oil,oil,16,2560,cash,1%,10%,2304,pending,4927 Goodland Road,false
4465332394,Gina,22/03/2024,ghafnerp6@tinypic.com,palm oil,oil,19,2280,PayPal,0.9%,100%,2166,paid,83860 Transport Hill,true
2228349305,Gav,10/03/2024,ggrishkovp7@salon.com,olive oil,oil,9,1980,cash,0.9%,90%,1920.6,pending,27 Reinke Point,false
1182481272,Valerie,11/03/2024,vwenmanp8@twitter.com,coconut oil,oil,13,2600,debit card,2%,100%,2470,paid,170 Trailsway Crossing,true
5579797036,Karie,22/01/2024,kphizackerlyp9@indiegogo.com,Sunflower oil,oil,2,300,PayPal,2%,100%,285,paid,58 Longview Alley,false
3009437609,Georgetta,12/02/2024,gluipoldpa@barnesandnoble.com,Sunflower oil,oil,10,1500,credit card,0.9%,100%,1425,paid,987 Towne Street,false
5666615181,Casey,24/04/2024,ccovolinipb@exblog.jp,olive oil,oil,7,1540,PayPal,2%,10%,1386,pending,0 Katie Court,false
3720281809,Alf,12/01/2024,amartynikhinpc@cocolog-nifty.com,olive oil,oil,21,4620,Gpay,1%,100%,4389,paid,44 Sheridan Road,true
8351815268,Paloma,03/02/2024,ppenrightpd@dell.com,olive oil,oil,6,1320,debit card,1%,10%,1188,pending,07737 Mayfield Plaza,false
8662747981,Jami,06/01/2024,jhealkspe@a8.net,coconut oil,oil,13,2600,credit card,0.9%,80%,2548,pending,05 Columbus Way,true
5322894179,Osgood,08/02/2024,ocoganpf@smh.com.au,mustard oil,oil,2,320,PayPal,0.9%,50%,316.8,pending,1 Scofield Point,true
4222660132,Madison,24/03/2024,msheehanpg@themeforest.net,olive oil,oil,6,1320,PayPal,0.9%,100%,1254,paid,1685 Crest Line Junction,true
9788996353,Ayn,07/01/2024,arankingph@census.gov,palm oil,oil,13,1560,credit card,1%,90%,1513.2,pending,89559 Prentice Terrace,false
6864630404,Dionne,04/04/2024,ddunkleepi@is.gd,olive oil,oil,20,4400,PayPal,0.9%,50%,4356,pending,9227 Dovetail Hill,false
7800592502,Courtney,26/03/2024,cduriepj@forbes.com,mustard oil,oil,7,1120,Gpay,0.9%,50%,1108.8,pending,150 Holy Cross Circle,false
5548280678,Darn,24/02/2024,dhuskpk@godaddy.com,palm oil,oil,20,2400,debit card,1%,90%,2328,pending,367 Tennyson Street,false
6038705457,Jodie,09/04/2024,jspeirpl@ovh.net,palm oil,oil,21,2520,PayPal,1%,10%,2268,pending,0499 Rusk Circle,true
2858962464,Neille,06/01/2024,nturlandpm@ow.ly,olive oil,oil,7,1540,Gpay,2%,10%,1386,pending,4373 Carberry Trail,true
2643405501,Cari,01/04/2024,chubbuckepn@cdbaby.com,mustard oil,oil,14,2240,Gpay,0.9%,100%,2128,paid,50552 Glendale Hill,false
6830578078,Xylia,04/04/2024,xgrievespo@cisco.com,coconut oil,oil,10,2000,debit card,0.9%,100%,1900,paid,78198 Spohn Alley,false
6530331050,Sileas,01/01/2024,sdonanpp@netvibes.com,mustard oil,oil,7,1120,Gpay,0.9%,50%,1108.8,pending,01 Carey Place,false
3755577542,Ruthanne,14/03/2024,rsounesspq@dagondesign.com,Sunflower oil,oil,12,1800,PayPal,0.9%,50%,1782,pending,40269 Browning Trail,false
3969275172,Jinny,16/02/2024,jalanbrookepr@newsvine.com,Sunflower oil,oil,4,600,cash,1%,100%,570,paid,29051 Vahlen Drive,true
3158298449,Blake,02/05/2024,btailourps@storify.com,olive oil,oil,22,4840,debit card,2%,100%,4598,paid,1962 New Castle Place,false
1286173701,Renato,19/04/2024,rhutfieldpt@networkadvertising.org,mustard oil,oil,7,1120,PayPal,1%,80%,1097.6,pending,8 Eastwood Park,true
4648411110,Rog,11/04/2024,rarmalpu@gravatar.com,coconut oil,oil,16,3200,PayPal,1%,50%,3168,pending,3927 Manufacturers Junction,true
1330944860,Aline,09/03/2024,acubbinpv@webeden.co.uk,mustard oil,oil,14,2240,debit card,1%,80%,2195.2,pending,5 La Follette Parkway,false
2146571373,Toni,05/03/2024,tturnpennypw@tripadvisor.com,coconut oil,oil,5,1000,PayPal,2%,10%,900,pending,3 Roth Court,false
8521601972,Irvine,20/04/2024,ivillaronpx@chronoengine.com,mustard oil,oil,10,1600,cash,1%,10%,1440,pending,94 Lakewood Terrace,false
